Survived,PassengerId,Pclass,Sex,SibSp,Parch,Fare,Embarked,Deck,countDeck,Title,port_sex,Age_bin,FamilySize,Ticket_freq,Sex_Embarked,Sex_Deck,Sex_Title,Sex_FamilySize,Embarked_Deck,Embarked_Title,Embarked_FamilySize,Deck_Title,Deck_FamilySize,Title_FamilySize,poly0,poly1,poly2,poly3,poly4,poly5,poly6,poly7,poly8,poly9,poly10,poly11,poly12,poly13,poly14,poly15,poly16,poly17,poly18,poly19,poly20,poly21,poly22,poly23,poly24,poly25,poly26,poly27,poly28,poly29,poly30,poly31,poly32,poly33,poly34,poly35,poly36,poly37,poly38,poly39,poly40,poly41,poly42,poly43,poly44,poly45,poly46,poly47,poly48,poly49,poly50,poly51,poly52,poly53
1,45,3,female,0,0,7,Q,U,1014,Miss,60,1,Alone,1,female_,female_,female_,female_,Q_,Q_,Q_,U_,U_,Miss_,45.0,3.0,0.0,0.0,7.0,1014.0,60.0,1.0,1.0,2025.0,135.0,0.0,0.0,315.0,45630.0,2700.0,45.0,45.0,9.0,0.0,0.0,21.0,3042.0,180.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,7.0,7.0,1028196.0,60840.0,1014.0,1014.0,3600.0,60.0,60.0,1.0,1.0,1.0
0,46,3,male,0,0,8,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,46.0,3.0,0.0,0.0,8.0,1014.0,623.0,2.0,1.0,2116.0,138.0,0.0,0.0,368.0,46644.0,28658.0,92.0,46.0,9.0,0.0,0.0,24.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,16.0,8.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
0,47,3,male,1,0,15,Q,U,1014,Mr,63,8,Small,2,male_,male_,male_,male_,Q_,Q_,Q_,U_,U_,Mr_,47.0,3.0,1.0,0.0,15.0,1014.0,63.0,8.0,2.0,2209.0,141.0,47.0,0.0,705.0,47658.0,2961.0,376.0,94.0,9.0,3.0,0.0,45.0,3042.0,189.0,24.0,6.0,1.0,0.0,15.0,1014.0,63.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,15210.0,945.0,120.0,30.0,1028196.0,63882.0,8112.0,2028.0,3969.0,504.0,126.0,64.0,16.0,4.0
1,48,3,female,0,0,7,Q,U,1014,Miss,60,7,Alone,1,female_,female_,female_,female_,Q_,Q_,Q_,U_,U_,Miss_,48.0,3.0,0.0,0.0,7.0,1014.0,60.0,7.0,1.0,2304.0,144.0,0.0,0.0,336.0,48672.0,2880.0,336.0,48.0,9.0,0.0,0.0,21.0,3042.0,180.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,49.0,7.0,1028196.0,60840.0,7098.0,1014.0,3600.0,420.0,60.0,49.0,7.0,1.0
0,49,3,male,2,0,21,C,U,1014,Mr,157,7,Small,3,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,49.0,3.0,2.0,0.0,21.0,1014.0,157.0,7.0,3.0,2401.0,147.0,98.0,0.0,1029.0,49686.0,7693.0,343.0,147.0,9.0,6.0,0.0,63.0,3042.0,471.0,21.0,9.0,4.0,0.0,42.0,2028.0,314.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,21294.0,3297.0,147.0,63.0,1028196.0,159198.0,7098.0,3042.0,24649.0,1099.0,471.0,49.0,21.0,9.0
0,50,3,female,1,0,17,S,U,1014,Mrs,293,1,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,50.0,3.0,1.0,0.0,17.0,1014.0,293.0,1.0,2.0,2500.0,150.0,50.0,0.0,850.0,50700.0,14650.0,50.0,100.0,9.0,3.0,0.0,51.0,3042.0,879.0,3.0,6.0,1.0,0.0,17.0,1014.0,293.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,17238.0,4981.0,17.0,34.0,1028196.0,297102.0,1014.0,2028.0,85849.0,293.0,586.0,1.0,2.0,4.0
0,51,3,male,4,1,39,S,U,1014,Master,623,0,Medium,7,male_,male_,male_,male_,S_,S_,S_,U_,U_,Master_,51.0,3.0,4.0,1.0,39.0,1014.0,623.0,0.0,7.0,2601.0,153.0,204.0,51.0,1989.0,51714.0,31773.0,0.0,357.0,9.0,12.0,3.0,117.0,3042.0,1869.0,0.0,21.0,16.0,4.0,156.0,4056.0,2492.0,0.0,28.0,1.0,39.0,1014.0,623.0,0.0,7.0,1521.0,39546.0,24297.0,0.0,273.0,1028196.0,631722.0,0.0,7098.0,388129.0,0.0,4361.0,0.0,0.0,49.0
0,52,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,52.0,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,2704.0,156.0,0.0,0.0,364.0,52728.0,32396.0,104.0,52.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
1,53,1,female,1,0,76,C,D,46,Mrs,113,9,Small,3,female_,female_,female_,female_,C_,C_,C_,D_,D_,Mrs_,53.0,1.0,1.0,0.0,76.0,46.0,113.0,9.0,3.0,2809.0,53.0,53.0,0.0,4028.0,2438.0,5989.0,477.0,159.0,1.0,1.0,0.0,76.0,46.0,113.0,9.0,3.0,1.0,0.0,76.0,46.0,113.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,3496.0,8588.0,684.0,228.0,2116.0,5198.0,414.0,138.0,12769.0,1017.0,339.0,81.0,27.0,9.0
1,54,2,female,1,0,26,S,U,1014,Mrs,293,5,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,54.0,2.0,1.0,0.0,26.0,1014.0,293.0,5.0,2.0,2916.0,108.0,54.0,0.0,1404.0,54756.0,15822.0,270.0,108.0,4.0,2.0,0.0,52.0,2028.0,586.0,10.0,4.0,1.0,0.0,26.0,1014.0,293.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,26364.0,7618.0,130.0,52.0,1028196.0,297102.0,5070.0,2028.0,85849.0,1465.0,586.0,25.0,10.0,4.0
0,55,1,male,0,1,61,C,B,65,Mr,157,9,Small,2,male_,male_,male_,male_,C_,C_,C_,B_,B_,Mr_,55.0,1.0,0.0,1.0,61.0,65.0,157.0,9.0,2.0,3025.0,55.0,0.0,55.0,3355.0,3575.0,8635.0,495.0,110.0,1.0,0.0,1.0,61.0,65.0,157.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,65.0,157.0,9.0,2.0,3721.0,3965.0,9577.0,549.0,122.0,4225.0,10205.0,585.0,130.0,24649.0,1413.0,314.0,81.0,18.0,4.0
1,56,1,male,0,0,35,S,C,94,Mr,623,8,Alone,1,male_,male_,male_,male_,S_,S_,S_,C_,C_,Mr_,56.0,1.0,0.0,0.0,35.0,94.0,623.0,8.0,1.0,3136.0,56.0,0.0,0.0,1960.0,5264.0,34888.0,448.0,56.0,1.0,0.0,0.0,35.0,94.0,623.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1225.0,3290.0,21805.0,280.0,35.0,8836.0,58562.0,752.0,94.0,388129.0,4984.0,623.0,64.0,8.0,1.0
1,57,2,female,0,0,10,S,U,1014,Miss,293,2,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,57.0,2.0,0.0,0.0,10.0,1014.0,293.0,2.0,1.0,3249.0,114.0,0.0,0.0,570.0,57798.0,16701.0,114.0,57.0,4.0,0.0,0.0,20.0,2028.0,586.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,2930.0,20.0,10.0,1028196.0,297102.0,2028.0,1014.0,85849.0,586.0,293.0,4.0,2.0,1.0
0,58,3,male,0,0,7,C,U,1014,Mr,157,4,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,58.0,3.0,0.0,0.0,7.0,1014.0,157.0,4.0,1.0,3364.0,174.0,0.0,0.0,406.0,58812.0,9106.0,232.0,58.0,9.0,0.0,0.0,21.0,3042.0,471.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,28.0,7.0,1028196.0,159198.0,4056.0,1014.0,24649.0,628.0,157.0,16.0,4.0,1.0
1,59,2,female,1,2,27,S,U,1014,Miss,293,0,Small,4,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,59.0,2.0,1.0,2.0,27.0,1014.0,293.0,0.0,4.0,3481.0,118.0,59.0,118.0,1593.0,59826.0,17287.0,0.0,236.0,4.0,2.0,4.0,54.0,2028.0,586.0,0.0,8.0,1.0,2.0,27.0,1014.0,293.0,0.0,4.0,4.0,54.0,2028.0,586.0,0.0,8.0,729.0,27378.0,7911.0,0.0,108.0,1028196.0,297102.0,0.0,4056.0,85849.0,0.0,1172.0,0.0,0.0,16.0
0,60,3,male,5,2,46,S,U,1014,Master,623,0,Large,8,male_,male_,male_,male_,S_,S_,S_,U_,U_,Master_,60.0,3.0,5.0,2.0,46.0,1014.0,623.0,0.0,8.0,3600.0,180.0,300.0,120.0,2760.0,60840.0,37380.0,0.0,480.0,9.0,15.0,6.0,138.0,3042.0,1869.0,0.0,24.0,25.0,10.0,230.0,5070.0,3115.0,0.0,40.0,4.0,92.0,2028.0,1246.0,0.0,16.0,2116.0,46644.0,28658.0,0.0,368.0,1028196.0,631722.0,0.0,8112.0,388129.0,0.0,4984.0,0.0,0.0,64.0
0,61,3,male,0,0,7,C,U,1014,Mr,157,2,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,61.0,3.0,0.0,0.0,7.0,1014.0,157.0,2.0,1.0,3721.0,183.0,0.0,0.0,427.0,61854.0,9577.0,122.0,61.0,9.0,0.0,0.0,21.0,3042.0,471.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,14.0,7.0,1028196.0,159198.0,2028.0,1014.0,24649.0,314.0,157.0,4.0,2.0,1.0
1,62,1,female,0,0,80,S,B,65,Miss,293,7,Alone,2,female_,female_,female_,female_,S_,S_,S_,B_,B_,Miss_,62.0,1.0,0.0,0.0,80.0,65.0,293.0,7.0,2.0,3844.0,62.0,0.0,0.0,4960.0,4030.0,18166.0,434.0,124.0,1.0,0.0,0.0,80.0,65.0,293.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,5200.0,23440.0,560.0,160.0,4225.0,19045.0,455.0,130.0,85849.0,2051.0,586.0,49.0,14.0,4.0
0,63,1,male,1,0,83,S,C,94,Mr,623,8,Small,2,male_,male_,male_,male_,S_,S_,S_,C_,C_,Mr_,63.0,1.0,1.0,0.0,83.0,94.0,623.0,8.0,2.0,3969.0,63.0,63.0,0.0,5229.0,5922.0,39249.0,504.0,126.0,1.0,1.0,0.0,83.0,94.0,623.0,8.0,2.0,1.0,0.0,83.0,94.0,623.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,7802.0,51709.0,664.0,166.0,8836.0,58562.0,752.0,188.0,388129.0,4984.0,1246.0,64.0,16.0,4.0
0,64,3,male,3,2,27,S,U,1014,Master,623,0,Medium,6,male_,male_,male_,male_,S_,S_,S_,U_,U_,Master_,64.0,3.0,3.0,2.0,27.0,1014.0,623.0,0.0,6.0,4096.0,192.0,192.0,128.0,1728.0,64896.0,39872.0,0.0,384.0,9.0,9.0,6.0,81.0,3042.0,1869.0,0.0,18.0,9.0,6.0,81.0,3042.0,1869.0,0.0,18.0,4.0,54.0,2028.0,1246.0,0.0,12.0,729.0,27378.0,16821.0,0.0,162.0,1028196.0,631722.0,0.0,6084.0,388129.0,0.0,3738.0,0.0,0.0,36.0
0,65,1,male,0,0,27,C,U,1014,Mr,157,0,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,65.0,1.0,0.0,0.0,27.0,1014.0,157.0,0.0,1.0,4225.0,65.0,0.0,0.0,1755.0,65910.0,10205.0,0.0,65.0,1.0,0.0,0.0,27.0,1014.0,157.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,27378.0,4239.0,0.0,27.0,1028196.0,159198.0,0.0,1014.0,24649.0,0.0,157.0,0.0,0.0,1.0
1,66,3,male,1,1,15,C,U,1014,Master,157,4,Small,3,male_,male_,male_,male_,C_,C_,C_,U_,U_,Master_,66.0,3.0,1.0,1.0,15.0,1014.0,157.0,4.0,3.0,4356.0,198.0,66.0,66.0,990.0,66924.0,10362.0,264.0,198.0,9.0,3.0,3.0,45.0,3042.0,471.0,12.0,9.0,1.0,1.0,15.0,1014.0,157.0,4.0,3.0,1.0,15.0,1014.0,157.0,4.0,3.0,225.0,15210.0,2355.0,60.0,45.0,1028196.0,159198.0,4056.0,3042.0,24649.0,628.0,471.0,16.0,12.0,9.0
1,67,2,female,0,0,10,S,F,21,Mrs,293,5,Alone,1,female_,female_,female_,female_,S_,S_,S_,F_,F_,Mrs_,67.0,2.0,0.0,0.0,10.0,21.0,293.0,5.0,1.0,4489.0,134.0,0.0,0.0,670.0,1407.0,19631.0,335.0,67.0,4.0,0.0,0.0,20.0,42.0,586.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,210.0,2930.0,50.0,10.0,441.0,6153.0,105.0,21.0,85849.0,1465.0,293.0,25.0,5.0,1.0
0,68,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,68.0,3.0,0.0,0.0,8.0,1014.0,623.0,1.0,1.0,4624.0,204.0,0.0,0.0,544.0,68952.0,42364.0,68.0,68.0,9.0,0.0,0.0,24.0,3042.0,1869.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,8.0,8.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
1,69,3,female,4,2,7,S,U,1014,Miss,293,1,Large,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,69.0,3.0,4.0,2.0,7.0,1014.0,293.0,1.0,1.0,4761.0,207.0,276.0,138.0,483.0,69966.0,20217.0,69.0,69.0,9.0,12.0,6.0,21.0,3042.0,879.0,3.0,3.0,16.0,8.0,28.0,4056.0,1172.0,4.0,4.0,4.0,14.0,2028.0,586.0,2.0,2.0,49.0,7098.0,2051.0,7.0,7.0,1028196.0,297102.0,1014.0,1014.0,85849.0,293.0,293.0,1.0,1.0,1.0
0,70,3,male,2,0,8,S,U,1014,Mr,623,4,Small,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,70.0,3.0,2.0,0.0,8.0,1014.0,623.0,4.0,1.0,4900.0,210.0,140.0,0.0,560.0,70980.0,43610.0,280.0,70.0,9.0,6.0,0.0,24.0,3042.0,1869.0,12.0,3.0,4.0,0.0,16.0,2028.0,1246.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,32.0,8.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0
0,71,2,male,0,0,10,S,U,1014,Mr,623,6,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,71.0,2.0,0.0,0.0,10.0,1014.0,623.0,6.0,1.0,5041.0,142.0,0.0,0.0,710.0,71994.0,44233.0,426.0,71.0,4.0,0.0,0.0,20.0,2028.0,1246.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,60.0,10.0,1028196.0,631722.0,6084.0,1014.0,388129.0,3738.0,623.0,36.0,6.0,1.0
0,72,3,female,5,2,46,S,U,1014,Miss,293,0,Large,8,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,72.0,3.0,5.0,2.0,46.0,1014.0,293.0,0.0,8.0,5184.0,216.0,360.0,144.0,3312.0,73008.0,21096.0,0.0,576.0,9.0,15.0,6.0,138.0,3042.0,879.0,0.0,24.0,25.0,10.0,230.0,5070.0,1465.0,0.0,40.0,4.0,92.0,2028.0,586.0,0.0,16.0,2116.0,46644.0,13478.0,0.0,368.0,1028196.0,297102.0,0.0,8112.0,85849.0,0.0,2344.0,0.0,0.0,64.0
0,73,2,male,0,0,73,S,U,1014,Mr,623,2,Alone,7,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,73.0,2.0,0.0,0.0,73.0,1014.0,623.0,2.0,7.0,5329.0,146.0,0.0,0.0,5329.0,74022.0,45479.0,146.0,511.0,4.0,0.0,0.0,146.0,2028.0,1246.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0,74022.0,45479.0,146.0,511.0,1028196.0,631722.0,2028.0,7098.0,388129.0,1246.0,4361.0,4.0,14.0,49.0
0,74,3,male,1,0,14,C,U,1014,Mr,157,4,Small,2,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,74.0,3.0,1.0,0.0,14.0,1014.0,157.0,4.0,2.0,5476.0,222.0,74.0,0.0,1036.0,75036.0,11618.0,296.0,148.0,9.0,3.0,0.0,42.0,3042.0,471.0,12.0,6.0,1.0,0.0,14.0,1014.0,157.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,14196.0,2198.0,56.0,28.0,1028196.0,159198.0,4056.0,2028.0,24649.0,628.0,314.0,16.0,8.0,4.0
1,75,3,male,0,0,56,S,U,1014,Mr,623,6,Alone,8,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,75.0,3.0,0.0,0.0,56.0,1014.0,623.0,6.0,8.0,5625.0,225.0,0.0,0.0,4200.0,76050.0,46725.0,450.0,600.0,9.0,0.0,0.0,168.0,3042.0,1869.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3136.0,56784.0,34888.0,336.0,448.0,1028196.0,631722.0,6084.0,8112.0,388129.0,3738.0,4984.0,36.0,48.0,64.0
0,76,3,male,0,0,7,S,F,21,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,F_,F_,Mr_,76.0,3.0,0.0,0.0,7.0,21.0,623.0,3.0,1.0,5776.0,228.0,0.0,0.0,532.0,1596.0,47348.0,228.0,76.0,9.0,0.0,0.0,21.0,63.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,147.0,4361.0,21.0,7.0,441.0,13083.0,63.0,21.0,388129.0,1869.0,623.0,9.0,3.0,1.0
0,77,3,male,0,0,7,S,U,1014,Mr,623,5,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,77.0,3.0,0.0,0.0,7.0,1014.0,623.0,5.0,1.0,5929.0,231.0,0.0,0.0,539.0,78078.0,47971.0,385.0,77.0,9.0,0.0,0.0,21.0,3042.0,1869.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,35.0,7.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0
0,78,3,male,0,0,8,S,U,1014,Mr,623,0,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,78.0,3.0,0.0,0.0,8.0,1014.0,623.0,0.0,1.0,6084.0,234.0,0.0,0.0,624.0,79092.0,48594.0,0.0,78.0,9.0,0.0,0.0,24.0,3042.0,1869.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,0.0,8.0,1028196.0,631722.0,0.0,1014.0,388129.0,0.0,623.0,0.0,0.0,1.0
1,79,2,male,0,2,29,S,U,1014,Master,623,0,Small,3,male_,male_,male_,male_,S_,S_,S_,U_,U_,Master_,79.0,2.0,0.0,2.0,29.0,1014.0,623.0,0.0,3.0,6241.0,158.0,0.0,158.0,2291.0,80106.0,49217.0,0.0,237.0,4.0,0.0,4.0,58.0,2028.0,1246.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,2028.0,1246.0,0.0,6.0,841.0,29406.0,18067.0,0.0,87.0,1028196.0,631722.0,0.0,3042.0,388129.0,0.0,1869.0,0.0,0.0,9.0
1,80,3,female,0,0,12,S,U,1014,Miss,293,5,Alone,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,80.0,3.0,0.0,0.0,12.0,1014.0,293.0,5.0,2.0,6400.0,240.0,0.0,0.0,960.0,81120.0,23440.0,400.0,160.0,9.0,0.0,0.0,36.0,3042.0,879.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,12168.0,3516.0,60.0,24.0,1028196.0,297102.0,5070.0,2028.0,85849.0,1465.0,586.0,25.0,10.0,4.0
0,81,3,male,0,0,9,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,81.0,3.0,0.0,0.0,9.0,1014.0,623.0,2.0,1.0,6561.0,243.0,0.0,0.0,729.0,82134.0,50463.0,162.0,81.0,9.0,0.0,0.0,27.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9126.0,5607.0,18.0,9.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
1,82,3,male,0,0,9,S,U,1014,Mr,623,5,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,82.0,3.0,0.0,0.0,9.0,1014.0,623.0,5.0,1.0,6724.0,246.0,0.0,0.0,738.0,83148.0,51086.0,410.0,82.0,9.0,0.0,0.0,27.0,3042.0,1869.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9126.0,5607.0,45.0,9.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0
1,83,3,female,0,0,7,Q,U,1014,Miss,60,8,Alone,1,female_,female_,female_,female_,Q_,Q_,Q_,U_,U_,Miss_,83.0,3.0,0.0,0.0,7.0,1014.0,60.0,8.0,1.0,6889.0,249.0,0.0,0.0,581.0,84162.0,4980.0,664.0,83.0,9.0,0.0,0.0,21.0,3042.0,180.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,56.0,7.0,1028196.0,60840.0,8112.0,1014.0,3600.0,480.0,60.0,64.0,8.0,1.0
0,84,1,male,0,0,47,S,U,1014,Mr,623,4,Alone,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,84.0,1.0,0.0,0.0,47.0,1014.0,623.0,4.0,2.0,7056.0,84.0,0.0,0.0,3948.0,85176.0,52332.0,336.0,168.0,1.0,0.0,0.0,47.0,1014.0,623.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209.0,47658.0,29281.0,188.0,94.0,1028196.0,631722.0,4056.0,2028.0,388129.0,2492.0,1246.0,16.0,8.0,4.0
1,85,2,female,0,0,10,S,U,1014,Miss,293,1,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,85.0,2.0,0.0,0.0,10.0,1014.0,293.0,1.0,1.0,7225.0,170.0,0.0,0.0,850.0,86190.0,24905.0,85.0,85.0,4.0,0.0,0.0,20.0,2028.0,586.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,2930.0,10.0,10.0,1028196.0,297102.0,1014.0,1014.0,85849.0,293.0,293.0,1.0,1.0,1.0
1,86,3,female,3,0,15,S,U,1014,Mrs,293,6,Small,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Mrs_,86.0,3.0,3.0,0.0,15.0,1014.0,293.0,6.0,2.0,7396.0,258.0,258.0,0.0,1290.0,87204.0,25198.0,516.0,172.0,9.0,9.0,0.0,45.0,3042.0,879.0,18.0,6.0,9.0,0.0,45.0,3042.0,879.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,15210.0,4395.0,90.0,30.0,1028196.0,297102.0,6084.0,2028.0,85849.0,1758.0,586.0,36.0,12.0,4.0
0,87,3,male,1,3,34,S,U,1014,Mr,623,0,Medium,5,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,87.0,3.0,1.0,3.0,34.0,1014.0,623.0,0.0,5.0,7569.0,261.0,87.0,261.0,2958.0,88218.0,54201.0,0.0,435.0,9.0,3.0,9.0,102.0,3042.0,1869.0,0.0,15.0,1.0,3.0,34.0,1014.0,623.0,0.0,5.0,9.0,102.0,3042.0,1869.0,0.0,15.0,1156.0,34476.0,21182.0,0.0,170.0,1028196.0,631722.0,0.0,5070.0,388129.0,0.0,3115.0,0.0,0.0,25.0
0,88,3,male,0,0,8,S,U,1014,Mr,623,7,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,88.0,3.0,0.0,0.0,8.0,1014.0,623.0,7.0,1.0,7744.0,264.0,0.0,0.0,704.0,89232.0,54824.0,616.0,88.0,9.0,0.0,0.0,24.0,3042.0,1869.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,56.0,8.0,1028196.0,631722.0,7098.0,1014.0,388129.0,4361.0,623.0,49.0,7.0,1.0
1,89,1,female,3,2,263,S,C,94,Miss,293,3,Medium,6,female_,female_,female_,female_,S_,S_,S_,C_,C_,Miss_,89.0,1.0,3.0,2.0,263.0,94.0,293.0,3.0,6.0,7921.0,89.0,267.0,178.0,23407.0,8366.0,26077.0,267.0,534.0,1.0,3.0,2.0,263.0,94.0,293.0,3.0,6.0,9.0,6.0,789.0,282.0,879.0,9.0,18.0,4.0,526.0,188.0,586.0,6.0,12.0,69169.0,24722.0,77059.0,789.0,1578.0,8836.0,27542.0,282.0,564.0,85849.0,879.0,1758.0,9.0,18.0,36.0
